"","Stn.Code","Sampling.Date","State","City.Town.Village.Area","Location.of.Monitoring.Station","Agency","Type.of.Location","SO2","NO2","RSPM.PM10","PM.2.5","season","quarter","Type.of.Location.Binary.form"
"1314",429,"05-12-15","Odisha","Berhampur","Regional Office, Berhampur","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,18,92,56,"winter",4,1
"1315",429,"08-12-15","Odisha","Berhampur","Regional Office, Berhampur","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,21,95,55,"winter",4,1
"1316",429,"11-12-15","Odisha","Berhampur","Regional Office, Berhampur","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,20,102,50,"winter",4,1
"1317",429,"15-12-15","Odisha","Berhampur","Regional Office, Berhampur","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,19,85,42,"winter",4,1
"1318",429,"18-12-15","Odisha","Berhampur","Regional Office, Berhampur","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,19,113,44,"winter",4,1
"1319",429,"22-12-15","Odisha","Berhampur","Regional Office, Berhampur","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,16,95,48,"winter",4,1
"1320",429,"26-12-15","Odisha","Berhampur","Regional Office, Berhampur","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,17,116,54,"winter",4,1
"1321",429,"30-12-15","Odisha","Berhampur","Regional Office, Berhampur","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,19,105,56,"winter",4,1
"1322",471,"02-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,24,155,137,"winter",1,0
"1323",471,"06-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,25,173,157,"winter",1,0
"1324",471,"09-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,181,146,"winter",1,0
"1325",471,"13-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,25,172,121,"winter",1,0
"1326",471,"16-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,27,189,107,"winter",1,0
"1327",471,"20-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",12,27,193,173,"winter",1,0
"1328",471,"23-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,24,155,118,"winter",1,0
"1329",471,"27-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,29,159,101,"winter",1,0
"1330",471,"30-01-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,24,168,113,"winter",1,0
"1331",471,"03-02-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",12,25,175,79,"winter",1,0
"1332",471,"06-02-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,26,175,102,"winter",1,0
"1333",471,"10-02-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,23,155,148,"winter",1,0
"1334",471,"13-02-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,27,169,96,"winter",1,0
"1335",471,"17-02-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,26,158,84,"winter",1,0
"1336",471,"20-02-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,26,168,114,"winter",1,0
"1337",471,"24-02-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,22,166,69,"winter",1,0
"1338",471,"27-02-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,26,159,100,"winter",1,0
"1339",471,"01-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",8,22,84,41,"rainy",3,0
"1340",471,"04-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",8,22,87,43,"rainy",3,0
"1341",471,"08-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,23,89,31,"rainy",3,0
"1342",471,"11-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,80,44,"rainy",3,0
"1343",471,"15-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",8,21,57,34,"rainy",3,0
"1344",471,"18-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",8,23,80,33,"rainy",3,0
"1345",471,"22-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",7,20,91,35,"rainy",3,0
"1346",471,"25-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,24,106,43,"rainy",3,0
"1347",471,"29-09-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,23,107,47,"rainy",3,0
"1348",471,"01-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",8,22,136,47,"winter",3,0
"1349",471,"06-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",7,22,129,51,"winter",3,0
"1350",471,"09-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,24,156,53,"winter",3,0
"1351",471,"13-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,121,64,"winter",3,0
"1352",471,"16-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",8,22,136,42,"winter",3,0
"1353",471,"20-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",8,23,132,50,"winter",3,0
"1354",471,"23-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",7,20,132,35,"winter",3,0
"1355",471,"27-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,124,39,"winter",3,0
"1356",471,"30-10-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,22,133,50,"winter",3,0
"1357",471,"03-11-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,140,46,"winter",3,0
"1358",471,"06-11-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,24,128,48,"winter",3,0
"1359",471,"10-11-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,151,83,"winter",3,0
"1360",471,"13-11-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,132,89,"winter",3,0
"1361",471,"17-11-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,27,142,80,"winter",3,0
"1362",471,"20-11-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,25,138,90,"winter",3,0
"1363",471,"24-11-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,26,128,77,"winter",3,0
"1364",471,"27-11-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,22,131,88,"winter",3,0
"1365",471,"01-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",11,26,150,97,"winter",4,0
"1366",471,"04-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,144,83,"winter",4,0
"1367",471,"08-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,24,145,92,"winter",4,0
"1368",471,"11-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",9,23,128,85,"winter",4,0
"1369",471,"15-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,25,137,72,"winter",4,0
"1370",471,"18-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,28,121,51,"winter",4,0
"1371",471,"22-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",12,25,115,71,"winter",4,0
"1372",471,"25-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,27,131,81,"winter",4,0
"1373",471,"29-12-15","Odisha","Talcher","Coal Field Area, Talcher","Odisha State Pollution Control Board","Industrial Area",10,26,145,83,"winter",4,0
"1374",552,"07-02-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,146,104,"winter",1,1
"1375",552,"09-02-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,93,46,"winter",1,1
"1376",552,"12-02-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,53,41,"winter",1,1
"1377",552,"16-02-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,75,45,"winter",1,1
"1378",552,"18-02-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,15,111,39,"winter",1,1
"1379",552,"20-02-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,14,135,42,"winter",1,1
"1380",552,"23-02-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,14,100,37,"winter",1,1
"1381",552,"27-02-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,80,42,"winter",1,1
"1382",552,"02-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,138,54,"summer",2,1
"1383",552,"06-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,79,42,"summer",2,1
"1384",552,"09-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,76,42,"summer",2,1
"1385",552,"13-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,67,40,"summer",2,1
"1386",552,"18-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,47,28,"summer",2,1
"1387",552,"21-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,54,27,"summer",2,1
"1388",552,"24-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,11,26,17,"summer",2,1
"1389",552,"27-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,11,26,20,"summer",2,1
"1390",552,"29-04-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,51,36,"summer",2,1
"1391",552,"04-05-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,50,34,"summer",2,1
"1392",552,"07-05-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,83,44,"summer",2,1
"1393",552,"11-05-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,73,42,"summer",2,1
"1394",552,"14-05-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,57,30,"summer",2,1
"1395",552,"18-05-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,36,12,"summer",2,1
"1396",552,"20-05-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,86,39,"summer",2,1
"1397",552,"25-05-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,14,94,29,"summer",2,1
"1398",552,"28-05-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,80,34,"summer",2,1
"1399",552,"01-06-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,15,72,37,"summer",2,1
"1400",552,"04-06-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,33,13,"summer",2,1
"1401",552,"08-06-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,15,58,29,"summer",2,1
"1402",552,"11-06-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,15,53,5,"summer",2,1
"1403",552,"16-06-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,14,22,8,"summer",2,1
"1404",552,"18-06-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,56,20,"summer",2,1
"1405",552,"25-06-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,73,20,"summer",2,1
"1406",552,"29-06-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,59,29,"summer",2,1
"1407",552,"02-07-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,14,42,34,"rainy",2,1
"1408",552,"06-07-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,37,24,"rainy",2,1
"1409",552,"13-07-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,14,70,49,"rainy",2,1
"1410",552,"20-07-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,30,18,"rainy",2,1
"1411",552,"23-07-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,12,36,24,"rainy",2,1
"1412",552,"30-07-15","Odisha","Keonjhar","Regional Office, Keonjhar","Odisha State Pollution Control Board","Residential, Rural and other Areas",2,13,30,19,"rainy",2,1
